"2622088","Three of California's Biggest Fires Ever Are Burning Right Now","https://www.nytimes.com/interactive/2018/08/10/us/california-fires.html","2018-08-10 20:18:25","2018-08-10 12:00:00","0","176151","28091","2018-08-11 04:21:53","2018-08-14 13:28:17",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/interactive/2018/08/10/us/california-fires.html",\N
"2622243","Turkey's Financial Crisis Surprised Many. Except This Analyst.","https://www.nytimes.com/2018/08/11/business/turkey-lira-crisis.html","2018-08-11 06:00:35","2018-08-11 12:00:00","1","176152","28091","2018-08-11 09:52:17","2018-08-14 12:34:09",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/11/business/turkey-lira-crisis.html",\N
"2622244","Opinion | Partying Like It's 1998","https://www.nytimes.com/2018/08/11/opinion/partying-like-its-1998.html","2018-08-11 04:11:13","2018-08-11 12:00:00","1","176260","28091","2018-08-11 09:52:21","2018-08-14 12:34:17",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/11/opinion/partying-like-its-1998.html",\N
"2622294","Images show devastation left by California wildfires","http://www.dailymail.co.uk/news/article-6002225/Eerie-images-devastation-left-wildfires-raging-California.html","2018-07-28 10:22:31","2018-08-11 09:27:00","1","176305","142","2018-08-11 10:35:37","2018-08-14 11:50:45",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2uWxWDV",\N
"2622295","Trump insists California wildfires can be stopped by capturing water","http://www.dailymail.co.uk/news/article-6031931/Trump-sends-baffling-tweet-claming-California-wildfires-stopped-capturing-water.html","2018-08-07 09:54:44","2018-08-11 11:33:00","1","176300","142","2018-08-11 10:37:36","2018-08-14 11:52:01",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vmh0XS",\N
"2622296","Man accused of setting Holy Fire lashes out in court outburst","http://www.dailymail.co.uk/news/article-6049575/Man-accused-setting-Holy-Fire-lashes-court-outburst.html","2018-08-11 00:00:00","2018-08-11 22:52:00","1","176239","142","2018-08-11 10:39:28","2018-08-14 11:54:17",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2MCahQ9",\N
"2622623","Turkish turmoil knocks US and European stocks lower","http://www.dailymail.co.uk/wires/ap/article-6047801/Turmoil-Turkey-sends-US-European-stocks-sharply-lower.html","2018-08-10 00:00:00","2018-08-11 10:33:00","0","176314","142","2018-08-11 16:53:47","2018-08-14 11:42:15",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vFJ6xx",\N
"2622664","Turkey, Trump, N.F.L.: Your Friday Evening Briefing","https://www.nytimes.com/2018/08/10/briefing/turkey-trump-nfl.html","2018-08-11 00:00:00","2018-08-10 12:00:00","0","176315","28091","2018-08-11 17:28:54","2018-08-14 12:33:06",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/briefing/turkey-trump-nfl.html",\N
"2622715","Plane flies over billowing smoke from the California wildfires","http://www.dailymail.co.uk/news/article-6038263/Battling-18-blazes-California-face-worst-fire-season.html","2018-08-08 17:25:39","2018-08-11 02:03:00","1","176300","142","2018-08-11 17:58:29","2018-08-14 11:52:31",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2AQK7rj",\N
"2622716","California scorched by raging wildfires the size of LA","http://www.dailymail.co.uk/wires/afp/article-6036093/California-scorched-raging-wildfires-size-LA.html","2018-08-07 17:23:15","2018-08-11 12:22:00","0","176300","142","2018-08-11 18:00:30","2018-08-14 11:54:45",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vqRmB8",\N
